County,ProjectNam,ProjectDev,ProjectOwn,State,State_Coun,County__St,PopDensity,Household_,View_Score,Latitude,Longitude,Capacity,CurrentPha,TimelineDa,OnlyCancel,Artificial,OperatingD,PhaseHisto,field_15_1,field_16_1,field_17_1,field_18_1,field_19_1,field_20_1,field_21_1,field_22_1,field_23_1,field_24_1,field_25_1,field_26_1,field_27_1,field_28_1,field_29_1,field_30_1,field_31_1,field_32_1,lr_tif,H_L_W,Google_Sentiment,standard_dev,variance,Sign_Google,members_env,Canceled
Black Hawk,WashburnWindFarm,Washburn Wind Energy,Washburn Wind Energy,Iowa,Iowa - Black Hawk County,"Black Hawk County, Iowa",231.7,50348,107,42.3562,-92.3878,70,Under Const,674,No,Yes,No,Under Const:12/31/2017,Proposed:12/27/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.82,1.8250395148514544,3.330769230769232,Positive,772,0
Blue Earth,ShelbyvilleWindProject,Navitas Energy,Navitas Energy,Minnesota,Minnesota - Blue Earth County,"Blue Earth County, Minnesota",85.6,52119,43,43.8989,-94.2564,50,Canceled,491,Yes,No,No,Canceled:12/5/2006,Postponed:5/4/2006,Proposed:8/1/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,410,1
Bon Homme,PWSVE1,sPower,sPower,South Dakota,South Dakota - Bon Homme County,"Bon Homme County, South Dakota",12.5,48023,65,43.072,-98.051,20,Proposed,682,No,Yes,No,Proposed:12/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,31,0
Bon Homme,PWSVE3,sPower,sPower,South Dakota,South Dakota - Bon Homme County,"Bon Homme County, South Dakota",12.5,48023,61,43.047,-98.022,20,Proposed,682,No,Yes,No,Proposed:12/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,31,0
Bon Homme,PWBHY1,sPower,sPower,South Dakota,South Dakota - Bon Homme County,"Bon Homme County, South Dakota",12.5,48023,61,43.104,-98.072,6.8,Proposed,682,No,Yes,No,Proposed:12/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,31,0
Bon Homme,PWSEC3,sPower,sPower,South Dakota,South Dakota - Bon Homme County,"Bon Homme County, South Dakota",12.5,48023,60,43.161,-98.034,20,Proposed,682,No,Yes,No,Proposed:12/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,31,0
Bon Homme,PWSEC1,sPower,sPower,South Dakota,South Dakota - Bon Homme County,"Bon Homme County, South Dakota",12.5,48023,61,43.118,-98.084,20,Proposed,682,No,Yes,No,Proposed:12/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,31,0
Bon Homme,PWSVE2,sPower,sPower,South Dakota,South Dakota - Bon Homme County,"Bon Homme County, South Dakota",12.5,48023,66,43.052,-98.044,20,Proposed,682,No,Yes,No,Proposed:12/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,31,0
Bon Homme,PWLRE1,sPower,sPower,South Dakota,South Dakota - Bon Homme County,"Bon Homme County, South Dakota",12.5,48023,64,43.076,-98.077,10.2,Proposed,682,No,Yes,No,Proposed:12/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,31,0
Bon Homme,PWSEC2,sPower,sPower,South Dakota,South Dakota - Bon Homme County,"Bon Homme County, South Dakota",12.5,48023,63,43.133,-98.058,20,Proposed,682,No,Yes,No,Proposed:12/19/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,31,0
Boone,LaredoRidgeWind,Laredo Ridge Wind,Laredo Ridge Wind,Nebraska,Nebraska - Boone County,"Boone County, Nebraska",8,51890,29,41.8774,-98.0391,81,Operating,536,No,No,No,Operating:2/1/2011,Testing:12/28/2010,Under Const:1/26/2010,Proposed:8/14/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,2,4,Negative,2821,0
Boone,PrairieBreezeWind,Prairie Breeze Wind Energy,Prairie Breeze Wind Energy II,Nebraska,Nebraska - Boone County,"Boone County, Nebraska",8,51890,27,41.8794,-98.0819,200.6,Operating,1760,No,No,No,Operating:12/15/2015,Proposed:10/7/2014,Operating:5/2/2014,Under Const:10/2/2013,Permitted:12/20/2010,App Pending:7/15/2010,Proposed:7/7/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.0833333333333333,1.6911086555418264,2.859848484848484,Positive,2821,0
Boone,BooneCounty,Mainstream Renewable Power,Mainstream Renewable Power,Illinois,Illinois - Boone County,"Boone County, Illinois",193,60063,174,42.3152,-88.8332,200,Canceled,2043,Yes,No,No,Canceled:9/16/2016,Proposed:8/15/2009,Canceled:5/6/2008,Postponed:8/1/2004,Proposed:10/2/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.05434782608695652,1.9793537024645866,3.9178410794602674,Positive,2821,1
Boone,GreatPathfinderWind,Apex Clean Energy,Apex Clean Energy,Iowa,Iowa - Boone County,"Boone County, Iowa",46,54513,69,42.1779,-93.7664,160,Proposed,566,No,Yes,No,Proposed:4/14/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,2821,0
Boone,GestampBooneCountyWind,Gestamp Wind North America,Gestamp Wind North America,Indiana,Indiana - Boone County,"Boone County, Indiana",133.9,72774,145,39.9637,-86.6172,195,Canceled,2269,Yes,No,No,Canceled:11/13/2015,Proposed:8/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,2821,1
Boone,TPWWind,TPW Petersburg,TPW Petersburg,Nebraska,Nebraska - Boone County,"Boone County, Nebraska",8,51890,26,41.8633,-97.9777,40.5,Operating,253,No,No,No,Operating:11/1/2011,Under Const:4/12/2011,Proposed:2/21/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,2821,0
Boone,EnxcoBooneCountyWind,EDF Renewable Energy,EDF Renewable Energy,Indiana,Indiana - Boone County,"Boone County, Indiana",133.9,72774,149,40.0674,-86.6212,195,Canceled,949,Yes,No,No,Canceled:4/2/2012,Proposed:8/27/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,2821,1
Borden,BullCreek,EDF Renewable Energy,Bull Creek Wind,Texas,Texas - Borden County,"Borden County, Texas",0.7,77569,0,32.9322,-101.5821,180,Operating,406,No,No,No,Operating:12/24/2008,Under Const:7/7/2008,Proposed:11/14/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,0,0
Borden,GrayWindProject,Wind Tex Energy,Wind Tex Energy,Texas,Texas - Borden County,"Borden County, Texas",0.7,77569,18,32.7479,-101.4325,141,Canceled,427,Yes,No,No,Canceled:11/1/2008,Under Const:9/2/2008,Proposed:9/1/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,0,1
Borden,StephensBorLynnWindProject,Stephens Ranch Wind Energy,Stephens Ranch Wind Energy,Texas,Texas - Borden County,"Borden County, Texas",0.7,77569,18,32.7439,-101.4323,210.8,Operating,2283,No,No,No,Operating:6/25/2015,Testing:4/1/2015,Operating:12/1/2014,Under Const:1/30/2014,Proposed:1/7/2014,Proposed:4/4/2012,Postponed:9/7/2011,Proposed:8/31/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,0,0
Borden,BuckCreekWindFarm,Buck Creek,Buck Creek,Texas,Texas - Borden County,"Borden County, Texas",0.7,77569,0,32.918,-101.6304,120,Canceled,1725,Yes,No,No,Canceled:6/30/2017,Postponed:12/23/2015,Proposed:10/9/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,0,1
Borden,CoyoteRunWindFarm,NextEra Energy Resources,NextEra Energy Resources,Texas,Texas - Borden County,"Borden County, Texas",0.7,77569,18,32.7438,-101.4323,225,Canceled,405,Yes,No,No,Canceled:10/12/2009,Proposed:9/2/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,0,1
Bowman,GascoyneIWind,Crownbutte Wind Power,Crownbutte Wind Power,North Dakota,North Dakota - Bowman County,"Bowman County, North Dakota",2.7,62955,57,46.1423,-102.9997,20,Canceled,1505,Yes,No,No,Canceled:3/22/2012,Permitted:11/1/2008,Proposed:2/7/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,23,1
Bowman,BowmanWind,Apex Clean Energy,Apex Clean Energy,North Dakota,North Dakota - Bowman County,"Bowman County, North Dakota",2.7,62955,24,46.1835,-103.5578,300,Proposed,566,No,Yes,No,Proposed:4/14/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,23,0
Bowman,GascoyneIIWind,Crownbutte Wind Power,Crownbutte Wind Power,North Dakota,North Dakota - Bowman County,"Bowman County, North Dakota",2.7,62955,19,46.2202,-103.016,201,Canceled,1276,Yes,No,No,Canceled:11/15/2011,Feasibility:5/4/2011,Proposed:5/18/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,23,1
Bremer,WaverlyCommunityWindProject,Waverly Light & Power,Waverly Light & Power,Iowa,Iowa - Bremer County,"Bremer County, Iowa",55.7,64264,161,42.7356,-92.3682,0.9,Operating,853,No,No,No,Operating:10/16/2012,Under Const:11/3/2011,Operating:9/15/2009,Postponed:3/1/2009,Under Const:10/2/2008,Proposed:5/16/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,143,0
Briscoe,LonghornWindEnergyCenter,Longhorn Wind Project,Longhorn Wind Project,Texas,Texas - Briscoe County,"Briscoe County, Texas",1.8,40385,28,34.5107,-101.1993,200,Canceled,845,No,No,No,Canceled:7/20/2018,App Pending:12/4/2017,Operating:5/1/2015,Testing:2/2/2015,Under Const:1/30/2014,Proposed:1/6/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,1,0
Briscoe,SilverCanyonWindFarm,Horizon Wind Energy Panhandle I,EDP Renewables North America,Texas,Texas - Briscoe County,"Briscoe County, Texas",1.8,40385,39,34.4324,-101.3646,200,App Pending,1721,No,Yes,No,App Pending:6/8/2015,Proposed:2/14/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,1,0
Briscoe,BriscoeCountyWindProject,Briscoe Wind Farm,Briscoe Wind Farm,Texas,Texas - Briscoe County,"Briscoe County, Texas",1.8,40385,28,34.5303,-101.2085,150,Canceled,3047,No,No,No,Canceled:7/24/2017,Operating:12/1/2015,Testing:10/1/2015,Under Const:11/13/2014,Proposed:3/7/2014,Proposed:1/17/2014,Canceled:12/9/2011,Postponed:12/10/2010,Proposed:7/29/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.44,1.4469164631940532,2.093567251461988,Positive,1,0
Brookings,BuffaloRidgeI,Buffalo Ridge I,Xcel Energy Services,South Dakota,South Dakota - Brookings County,"Brookings County, South Dakota",40.3,52086,46,44.4185,-96.488,50.4,Operating,708,No,No,No,Operating:4/21/2009,Under Const:9/1/2008,Proposed:5/14/2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.7700348432055749,1.9307422442149234,3.7277656135960786,Positive,206,0
Brookings,WhiteWindFarmProject,White Wind Farm,White Wind Farm,South Dakota,South Dakota - Brookings County,"Brookings County, South Dakota",40.3,52086,69,44.4077,-96.5882,204,Canceled,3651,Yes,No,No,Canceled:12/1/2014,Under Const:4/1/2011,Permitted:6/26/2007,App Pending:7/17/2006,Proposed:12/2/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,206,1
Brown,NPPDAinsworthWind,Nebraska Public Power District,Nebraska Public Power District,Nebraska,Nebraska - Brown County,"Brown County, Nebraska",2.6,37328,29,42.4514,-99.8953,59.4,Canceled,643,No,No,No,Canceled:3/21/2013,Postponed:3/27/2012,Proposed:7/16/2007,Operating:9/15/2005,Testing:8/1/2005,Under Const:3/8/2005,Proposed:12/12/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,2121,0
Brown,RoadrunnerWindFarm,RES Americas,RES Americas,Texas,Texas - Brown County,"Brown County, Texas",40.3,43235,25,31.706,-98.7033,345,Canceled,2003,Yes,No,No,Canceled:7/2/2013,Postponed:10/3/2012,Proposed:1/7/2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,2121,1
Brule,BruleCountyWind,Brule County Wind,Brule County Wind,South Dakota,South Dakota - Brule County,"Brule County, South Dakota",6.4,50696,68,43.73,-98.913,20.7,Under Const,1115,No,Yes,No,Under Const:5/1/2018,App Pending:3/1/2018,Proposed:10/13/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.125,2.0548046676563256,4.222222222222222,Positive,6,0
Buena Vista,IntrepidWindProject,EDF Renewable Energy,MidAmerican Energy Co,Iowa,Iowa - Buena Vista County,"Buena Vista County, Iowa",35.2,49942,65,42.55,-95.3106,175.5,Operating,647,No,No,No,Operating:12/13/2005,Under Const:4/1/2005,Proposed:1/25/2005,Operating:12/31/2004,Under Const:10/22/2004,Proposed:3/25/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,86,0
Bureau,CrescentRidgeWind(Eurus),Crescent Ridge,Crescent Ridge,Illinois,Illinois - Bureau County,"Bureau County, Illinois",40.2,51425,75,41.2596,-89.5781,53,Operating,1476,No,No,No,Operating:12/1/2005,Under Const:9/2/2004,Permitted:5/31/2004,App Pending:4/6/2004,Postponed:8/8/2003,Permitted:1/14/2003,App Pending:8/24/2002,Proposed:11/16/2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,176,0
Bureau,BureauValleyWind,Bureau Valley School District,Bureau Valley School District,Illinois,Illinois - Bureau County,"Bureau County, Illinois",40.2,51425,129,41.4534,-89.6782,0.66,Operating,549,No,No,No,Operating:12/20/2004,Under Const:11/24/2004,Proposed:6/20/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0.2857142857142857,1.9760470401187074,3.9047619047619047,Positive,176,0
Bureau,ProvidenceHeightsProject,Providence Heights Wind,Providence Heights Wind,Illinois,Illinois - Bureau County,"Bureau County, Illinois",40.2,51425,70,41.2725,-89.5946,72,Operating,1399,No,No,No,Operating:9/23/2008,Testing:8/1/2008,Under Const:1/1/2008,Proposed:11/24/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.6666666666666666,1.7511900715418263,3.066666666666667,Positive,176,0
Bureau,BigSkyWindFarm,Big Sky Wind,Big Sky Wind,Illinois,Illinois - Bureau County,"Bureau County, Illinois",40.2,51425,55,41.5767,-89.4364,239.4,Operating,2132,No,No,No,Operating:2/1/2011,Under Const:6/27/2009,Permitted:7/11/2006,Proposed:4/1/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0.6756756756756757,1.8922705490198357,3.5806878306878303,Positive,176,0
Bureau,CrescentRidgeII,Eurus Crescent Ridge II,Eurus Crescent Ridge II,Illinois,Illinois - Bureau County,"Bureau County, Illinois",40.2,51425,58,41.26,-89.6179,57.8,Canceled,1290,Yes,No,No,Canceled:9/10/2009,Permitted:3/9/2009,App Pending:12/1/2008,Postponed:5/6/2008,Proposed:2/28/2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,176,1
Burke,BurkeWind,Burke Wind,Burke Wind,North Dakota,North Dakota - Burke County,"Burke County, North Dakota",1.8,65521,40,48.7681,-102.4663,200,Proposed,489,No,Yes,No,Proposed:6/30/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.5238095238095237,1.407885953173359,1.9821428571428572,Positive,412,0
Burleigh,RadianceWindFarm,Pacific Winds,Pacific Winds,North Dakota,North Dakota - Burleigh County,"Burleigh County, North Dakota",49.8,66057,34,47.0674,-100.4959,99,Canceled,1458,Yes,No,No,Canceled:3/29/2013,Postponed:12/26/2012,Proposed:4/1/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,356,1
Burleigh,WiltonWind,NextEra Energy Resources,FPL Energy Burleigh County Wind,North Dakota,North Dakota - Burleigh County,"Burleigh County, North Dakota",49.8,66057,83,47.1187,-100.6777,31.5,Operating,226,No,No,No,Operating:12/31/2010,Testing:11/1/2010,Under Const:9/7/2010,App Pending:10/14/2009,Operating:10/1/2009,Proposed:11/5/2008,Operating:2/1/2006,Testing:12/1/2005,Under Const:8/31/2005,Proposed:6/20/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,0,NA,NA,NA,356,0
Burleigh,BurleighCountyWindFarm,NextEra Energy Resources,NextEra Energy Resources,North Dakota,North Dakota - Burleigh County,"Burleigh County, North Dakota",49.8,66057,28,47.0548,-100.6025,100,Canceled,550,Yes,No,No,Canceled:3/25/2013,Proposed:9/22/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,1.2857142857142858,1.4960264830861911,2.2380952380952377,Positive,356,1
Burleigh,AppleCreekWindFarm,Pacific Winds,Pacific Winds,North Dakota,North Dakota - Burleigh County,"Burleigh County, North Dakota",49.8,66057,55,47.1299,-100.4416,37,Canceled,1189,Yes,No,No,Canceled:7/3/2012,Postponed:7/6/2011,Proposed:4/1/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,356,1
Burt,CEDBurtCountyWind,Consolidated Edison Development,CED Burt County Wind,Nebraska,Nebraska - Burt County,"Burt County, Nebraska",14,47137,40,41.886,-96.342,78,App Pending,399,No,Yes,No,App Pending:11/1/2017,Proposed:9/28/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,38,0
Burt,BurtCountyWindFarm,Burt County Wind,Burt County Wind,Nebraska,Nebraska - Burt County,"Burt County, Nebraska",14,47137,24,41.8138,-96.3395,12,Canceled,33,Yes,No,No,Canceled:10/12/2013,Proposed:9/9/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,38,1
Burt,BurtCountyWindEast,Burt County Wind East,Burt County Wind East,Nebraska,Nebraska - Burt County,"Burt County, Nebraska",14,47137,24,41.86,-96.25,7.6,Proposed,988,No,Yes,No,Proposed:2/17/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,38,0
Burt,BurtCountyWindWest,Burt County Wind West,Burt County Wind West,Nebraska,Nebraska - Burt County,"Burt County, Nebraska",14,47137,24,41.86,-96.25,7.6,Proposed,988,No,Yes,No,Proposed:2/17/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,38,0
Butler,ButlerCountyWind,Bluestem Energy Solutions,Bluestem Energy Solutions,Nebraska,Nebraska - Butler County,"Butler County, Nebraska",14.4,51166,153,41.262,-97.102,1.85,Proposed,1402,No,Yes,No,Proposed:12/30/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,3291,0
Butler,ButlerWindFarm,Butler Wind,Butler Wind,Nebraska,Nebraska - Butler County,"Butler County, Nebraska",14.4,51166,97,41.223,-97.283,1.7,Proposed,1064,No,Yes,No,Proposed:12/3/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,3291,0
Butler,DavidCityWindFacility,Bluestem Energy Solutions,Bluestem Energy Solutions,Nebraska,Nebraska - Butler County,"Butler County, Nebraska",14.4,51166,153,41.262,-97.108,1.85,Canceled,1211,Yes,No,No,Canceled:4/25/2018,Postponed:1/17/2018,Proposed:12/31/2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,3291,1
Butler,RosaliaWind,EDP Renewables North America,EDP Renewables North America,Kansas,Kansas - Butler County,"Butler County, Kansas",46.1,60338,33,37.8153,-96.6194,119.72,Canceled,29,Yes,No,No,Canceled:10/31/2002,Proposed:10/2/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,3291,1
Butler,JubileeProject,NextEra Energy Resources,NextEra Energy Resources,Nebraska,Nebraska - Butler County,"Butler County, Nebraska",14.4,51166,113,41.1869,-96.9206,200,Proposed,1337,No,Yes,No,Proposed:3/5/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,3291,0
Butler,ElkRiverWindfarm,Elk River Windfarm,Elk River Windfarm,Kansas,Kansas - Butler County,"Butler County, Kansas",46.1,60338,36,37.602,-96.5556,150,Operating,1043,No,No,No,Operating:12/16/2005,Under Const:5/23/2005,Permitted:12/17/2003,Proposed:2/7/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.7096774193548387,1.9562563164141373,3.826938775510209,Positive,3291,0
Butte,WillowCreekWindEnergyFacility,Pattern Renewables,Pattern Renewables,South Dakota,South Dakota - Butte County,"Butte County, South Dakota",4.5,43750,33,44.756100000000004,-103.3574,103,App Pending,1248,No,Yes,No,App Pending:10/5/2015,Proposed:6/2/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.9166666666666667,1.5238839267549948,2.3222222222222224,Positive,2357,0
Caddo,CaddoWind,Apex Clean Energy,Apex Clean Energy,Oklahoma,Oklahoma - Caddo County,"Caddo County, Oklahoma",23.2,40199,89,35.1027,-98.3023,303.6,Proposed,563,No,Yes,No,Proposed:4/17/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,602,0
Cameron,SanRomanWindFarm,San Roman Wind I,San Roman Wind I,Texas,Texas - Cameron County,"Cameron County, Texas",456,34578,129,26.1431,-97.4917,93,Operating,770,No,No,No,Operating:2/21/2017,Testing:12/31/2016,Under Const:6/23/2016,Proposed:1/13/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,1.694915254237288,1.227441956515157,1.5066137566137567,Positive,561,0
Cameron,EspirituWind,Apex Clean Energy,Apex Clean Energy,Texas,Texas - Cameron County,"Cameron County, Texas",456,34578,15,26.2699,-97.5259,148,Proposed,961,No,Yes,No,Proposed:3/15/2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,561,0
Campbell,RenoJunctionWind,Third Planet Windpower,Third Planet Windpower,Wyoming,Wyoming - Campbell County,"Campbell County, Wyoming",9.6,80822,15,43.8547,-105.8105,150,Canceled,1361,Yes,No,No,Canceled:3/14/2013,Permitted:2/19/2012,Postponed:12/10/2010,Permitted:7/1/2010,App Pending:4/1/2010,Proposed:6/22/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0,NA,NA,NA,825,1
Campbell,CampbellCountyWind(SD),Campbell County Wind Farm,Campbell County Wind Farm,South Dakota,South Dakota - Campbell County,"Campbell County, South Dakota",2,45800,31,45.8325,-100.2783,95,Postponed,2049,No,No,No,Postponed:5/10/2017,Operating:12/31/2015,Under Const:1/30/2014,Proposed:5/25/2010,Proposed:5/22/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.5737704918032787,1.8787122580181546,3.5295597484276726,Positive,825,0
Canadian,CanadianHillsWindFarm,Canadian Hills Wind,Canadian Hills Wind,Oklahoma,Oklahoma - Canadian County,"Canadian County, Oklahoma",128.9,66664,48,35.6569,-98.093,298.45,Operating,332,No,No,No,Operating:12/22/2012,Testing:11/1/2012,Under Const:4/2/2012,Proposed:1/25/2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Low,1.7543859649122806,0.7752323662456806,0.600985221674877,Positive,286,0
Canadian,ArapahoCheyenneWind,West Wind Energy,Cheyenne Tribe (OK),Oklahoma,Oklahoma - Canadian County,"Canadian County, Oklahoma",128.9,66664,135,35.6004,-97.9723,2.2,Canceled,544,Yes,No,No,Canceled:10/16/2012,Under Const:10/19/2011,Proposed:4/21/2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Low,0,NA,NA,NA,286,1
Carbon,TBFlatsIWind,TB Flats Wind Energy,TB Flats Wind Energy,Wyoming,Wyoming - Carbon County,"Carbon County, Wyoming",2,56972,10,42.02,-106.09,250,Proposed,477,No,Yes,No,Proposed:7/12/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,0.8607594936708861,2.0025046972870353,4.010025062656641,Positive,682,0
Carbon,EkolaFlatsWindEnergy,Ekola Flats Wind Energy,Ekola Flats Wind Energy,Wyoming,Wyoming - Carbon County,"Carbon County, Wyoming",2,56972,11,42.02,-106.1,250,Proposed,488,No,Yes,No,Proposed:7/1/2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,High,-0.27906976744186046,1.864304227346181,3.4756302521008404,Negative,682,0
